incident_id,opened_date,severity,affected_system_ar,incident_title_ar,incident_summary_ar,responsible_unit,status
INC-00974,2023-02-27,عالية,نظام الأرشفة الإلكترونية,كشف بيانات اعتماد إدارية في مستودع شيفرة خارجي,تحقيق في نشر بيانات اعتماد تشغيلية بمستودع عام وإجراءات الإبطال. المرجع SOC-2023-8572 · الجهة المعنية: فريق الاستجابة للحوادث.,فريق الاستجابة للحوادث,مغلق بعد المراجعة
INC-00975,2020-06-22,منخفضة,منصة التوثيق الإلكتروني,تصريح عن اكتمال تحديث أمني في منصة التوثيق الإلكتروني - 2020,تصريح رسمي عن اكتمال التحديث دون كشف تفاصيل فنية. المرجع SOC-2020-5684 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,قيد المراجعة
INC-00976,2026-03-06,عالية,نظام إدارة الهوية المركزي,حادثة مساس بمتطلبات سيادة البيانات في نظام إدارة الهوية المركزي,نقل بيانات خارج النطاق المصرح بما يخل بمتطلبات سيادة البيانات. المرجع SOC-2026-1158 · الجهة المعنية: فريق اختبار الاختراق.,فريق اختبار الاختراق,مغلق
INC-00977,2022-07-10,منخفضة,نظام التخطيط المؤسسي,بلاغ عن ضياع جهاز يحتوي بيانات هوية منسوبين,فقدان جهاز محمول يحتوي ملفات بها بيانات هوية وتواصل. المرجع SOC-2022-2723 · الجهة المعنية: إدارة حوكمة البيانات.,,قيد المعالجة
INC-00978,2026-01-02,متوسطة,منصة التحليلات المؤسسية,قضية احتيال إلكتروني على بوابة المدفوعات (2026),قضية احتيال قيد المتابعة مع الجهات المختصة وتقدير الخسارة. المرجع SOC-2026-1138 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مغلق
INC-00979,2024-09-20,متوسطة,شبكة الربط الحكومي,نتائج اختبار اختراق شبكة الربط الحكومي - الربع الثالث 2024,تحقيق هجومي كشف مسارات تخطي التحكم بالوصول قابلة للاستغلال. المرجع SOC-2024-9571 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,مغلق
INC-00980,2020-07-18,متوسطة,نظام إدارة الأصول التقنية,ثغرة تجاوز مصادقة في نظام إدارة الأصول التقنية,تحقيق فني في ثغرة مكتشفة وتقييم قابلية الاستغلال وخطة المعالجة. المرجع SOC-2020-1042 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,قيد المراجعة
INC-00981,2025-11-18,منخفضة,نظام التحقق الرقمي,مخالفة خصوصية في مشاركة سجلات المستفيدين,مشاركة سجلات دون تطبيق ضوابط خصوصية المستفيدين. المرجع SOC-2025-5398 · الجهة المعنية: مركز العمليات السيبرانية.,مركز العمليات السيبرانية,مغلق بعد المراجعة
INC-00982,2025-11-17,منخفضة,مركز البيانات الاحتياطي,منشور توعوي عن التصيّد الإلكتروني - الشؤون القانونية الربع الرابع 2025,منشور توعوي عام يشرح مؤشرات الرسائل المشبوهة للجمهور. المرجع SOC-2025-3291 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المراجعة
INC-00983,2026-01-03,عالية,منصة التحليلات المؤسسية,تقييم الأثر الاستراتيجي لانقطاع منصة التحليلات المؤسسية,دراسة استراتيجية لأثر الانقطاع على الالتزامات التعاقدية. المرجع SOC-2026-9030 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,مغلق بعد المراجعة
INC-00984,2019-11-10,متوسطة,منصة التحليلات المؤسسية,مؤشرات اختراق مستمرة في شريحة الشبكة 138,نشاط مستمر غير مفسر داخل شريحة إنتاجية وخطة الاحتواء المرحلية. المرجع SOC-2019-5504 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مغلق
INC-00985,2024-10-31,متوسطة,نظام التخطيط المؤسسي,ثغرة تخطي التحكم بالوصول في نظام التخطيط المؤسسي,تحقيق فني في ثغرة مكتشفة وتقييم قابلية الاستغلال وخطة المعالجة. المرجع SOC-2024-1836 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,مغلق
INC-00986,2023-02-08,متوسطة,نظام النسخ الاحتياطي المركزي,اختراق في سلسلة الإمداد عبر مكوّن طرف ثالث (2023),تحقيق في مكوّن مورد يحتوي شيفرة غير موثوقة داخل بيئة الإنتاج. المرجع SOC-2023-6171 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,قيد المعالجة
INC-00987,2026-03-14,متوسطة,نظام التخطيط المؤسسي,اختراق في سلسلة الإمداد عبر مكوّن طرف ثالث (2026),تحقيق في مكوّن مورد يحتوي شيفرة غير موثوقة داخل بيئة الإنتاج. المرجع SOC-2026-7631 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,مصعّد
INC-00988,2025-10-31,منخفضة,نظام إدارة الهوية المركزي,إحصاءات جاهزية الأمن السيبراني المعلنة - قطاع الخدمات الرقمية 2025,إحصاءات مجمّعة معلنة عن مؤشرات الجاهزية دون تفاصيل تشغيلية. المرجع SOC-2025-8666 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,مغلق
INC-00989,2022-09-28,عالية,نظام الأرشفة الإلكترونية,حجب خدمة موزع على نظام الأرشفة الإلكترونية - سكاكا,تحقيق في هجوم حجب خدمة أثّر على توفر المنصة وخطة الصد. المرجع SOC-2022-5822 · الجهة المعنية: إدارة أمن المعلومات.,إدارة أمن المعلومات,مغلق بعد المراجعة
INC-00990,2023-02-23,عالية,منصة المراسلات الرسمية,اختراق في سلسلة الإمداد عبر مكوّن طرف ثالث (2023),تحقيق في مكوّن مورد يحتوي شيفرة غير موثوقة داخل بيئة الإنتاج. المرجع SOC-2023-1625 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مصعّد
INC-00991,2019-03-20,متوسطة,منصة الاجتماعات المؤمّنة,حجب خدمة موزع على منصة الاجتماعات المؤمّنة - الأحساء,تحقيق في هجوم حجب خدمة أثّر على توفر المنصة وخطة الصد. المرجع SOC-2019-8811 · الجهة المعنية: إدارة حوكمة البيانات.,إدارة حوكمة البيانات,مصعّد
INC-00992,2020-02-16,متوسطة,نظام إدارة الأصول التقنية,بلاغ عن ضياع جهاز يحتوي بيانات هوية منسوبين,فقدان جهاز محمول يحتوي ملفات بها بيانات هوية وتواصل. المرجع SOC-2020-4934 · الجهة المعنية: إدارة استمرارية الأعمال.,إدارة استمرارية الأعمال,مغلق بعد المراجعة
INC-00993,2019-10-15,متوسطة,منصة المراسلات الرسمية,هجوم فدية على منصة المراسلات الرسمية - المدينة المنورة,قضية ابتزاز إلكتروني قيد المعالجة مع تقييم أثر التوقف التشغيلي. المرجع SOC-2019-3997 · الجهة المعنية: إدارة المخاطر التقنية.,إدارة المخاطر التقنية,مغلق بعد المراجعة
INC-00994,2022-06-23,عالية,بوابة المستفيدين,محاولة وصول غير مصرح إلى مواقع تخزين النسخ الاحتياطية,محاولات متكررة للوصول إلى مواقع تخزين النسخ خارج ساعات العمل. المرجع SOC-2022-5785 · الجهة المعنية: وحدة الالتزام التنظيمي.,وحدة الالتزام التنظيمي,مغلق بعد المراجعة
