record_id,entity_name_ar,cr_number,main_activity,city,registration_status,dataset_source,license
OPEN-00643,شركة الربيعي للاستشارات,3206619103,التمويل والبنوك,حائل,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00644,شركة العرجاني للإعلام والتواصل,6506867615,السياحة والضيافة,نجران,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00645,شركة مساهمة الشمري للبنية التحتية,6906848891,تجارة التجزئة,عرعر,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00646,مختبرات المسعود للتطوير البرمجي,4031277693,الأمن والحراسة,مكة المكرمة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00647,مصنع القرني للبنية التحتية,3206378596,الصناعات الغذائية,حائل,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00648,مصنع السواط لتقنية المعلومات,2051751692,الخدمات الصحية,الجبيل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00649,مكتب المسعود لإدارة المشاريع,4030617400,الخدمات اللوجستية,جدة,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00650,مجموعة الرويلي للخدمات المالية,4652247802,المقاولات,ينبع,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00651,شركة مساهمة المالكي للترجمة والتعريب,5854826636,التمويل والبنوك,خميس مشيط,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00652,مختبرات السلمي للخدمات البيئية,3406286311,الشحن والنقل,بريدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00653,مركز البلوي للأمن السيبراني,4030020809,الطاقة والكهرباء,جدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00654,مصنع السديري للطباعة والنشر,4652645633,البحث والتطوير,ينبع,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00655,شركة الربيعي للتطوير البرمجي,6006656363,المقاولات,جازان,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00656,مجموعة العسيري للتسويق الرقمي,5854464814,التعليم والتدريب,خميس مشيط,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00657,مكتب البلوي للأمن السيبراني,3206945081,الصناعات الغذائية,حائل,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00658,مصنع القرشي للأمن السيبراني,2050963227,الصناعات الغذائية,الدمام,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00659,مجموعة الشهراني للتسويق الرقمي,1010807653,الاستشارات,الرياض,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00660,مكتب البقمي للبنية التحتية,5606919437,الاستيراد والتصدير,تبوك,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00661,مجموعة الأسمري للخدمات البيئية,6006382738,الاستشارات,جازان,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00662,مجموعة الحوساوي للخدمات المالية,1010584067,الخدمات الحكومية,الرياض,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00663,مكتب الشهراني للاستشارات,4650393507,الخدمات الصحية,المدينة المنورة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00664,مصنع الزبيدي للإعلام والتواصل,4650114508,الشحن والنقل,المدينة المنورة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00665,شركة العتيبي للخدمات المالية,7106226824,الصناعات الغذائية,سكاكا,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00666,مركز الزبيدي للإعلام والتواصل,4032002735,تجارة التجزئة,الطائف,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00667,شركة الرشيدي للصناعات الغذائية,2051921883,تجارة التجزئة,الجبيل,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00668,مصنع المقرن للمقاولات,2051377735,الشحن والنقل,الجبيل,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00669,شركة مساهمة الجهني للخدمات المالية,3206088492,الاستيراد والتصدير,حائل,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00670,مختبرات السهلي للخدمات المالية,4652869741,الصناعات الغذائية,ينبع,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00671,مختبرات العمري للتسويق الرقمي,3406318435,الصناعات الغذائية,بريدة,ساري,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00672,شركة الجهني للاستشارات,2050969743,الخدمات الصحية,الدمام,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00673,مصنع البلوي للتسويق الرقمي,6006953742,البناء والتشييد,جازان,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00674,مركز الحازمي للتعليم والتدريب,5606116684,التعليم والتدريب,تبوك,منتهي,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
OPEN-00675,مركز الخالدي للتجهيزات الطبية,5854276000,الشحن والنقل,خميس مشيط,موقوف,بوابة البيانات المفتوحة (نموذج),ترخيص البيانات المفتوحة - Attribution
